UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,Longitude,Column 1,Column 2
1721067300000,2024-15-07,02:15:00 51300000,21.63354,44266.85,15.69521,NAN,8.789499,117.9251,8.268271,-74.02069,1.355431,0.3388579,NAN,NAN,13.37669,23,44.10991,-69.10591,,
1721068200000,2024-15-07,02:30:00 52200000,21.30023,44382.07,15.69314,NAN,8.926691,119.1038,8.268634,-73.95731,1.603568,0.4008919,NAN,NAN,13.37206,23,44.10991,-69.10591,,
1721069100000,2024-15-07,02:45:00 53100000,21.59795,44400.32,15.69345,NAN,8.889321,119.2566,8.269149,-74.06263,1.718441,0.4296102,NAN,NAN,13.37474,23,44.10991,-69.10591,,
1721070000000,2024-15-07,03:00:00 54000000,21.39329,30055.76,12.55256,NAN,9.033536,120.8113,8.292471,-75.37162,1.844388,0.461097,NAN,NAN,13.35522,23,44.10991,-69.10591,,
1721070900000,2024-15-07,03:15:00 54900000,21.33798,44521.78,15.68945,NAN,9.065219,121.1073,8.272451,-74.19006,1.983761,0.4959403,NAN,NAN,13.37718,23,44.10994,-69.10589,,
1721071800000,2024-15-07,03:30:00 55800000,21.42904,44534.88,15.68851,NAN,9.103325,121.8212,8.27329,-74.26183,2.005432,0.5013581,NAN,NAN,13.3745,23,44.10994,-69.10589,,
1721072700000,2024-15-07,03:45:00 56700000,21.34554,44440.69,15.68443,NAN,8.972423,119.8477,8.271323,-74.12685,1.849586,0.4623966,NAN,NAN,13.37523,23,44.10994,-69.10589,,
1721073600000,2024-15-07,04:00:00 57600000,21.02049,19590.45,15.68182,NAN,9.035734,120.0041,8.291012,-75.19205,2.00542,0.5013551,NAN,NAN,13.36937,23,44.10994,-69.10589,,
1721074500000,2024-15-07,04:15:00 58500000,20.82463,44621.96,15.68382,NAN,9.091204,120.3732,8.270725,-73.95994,2.279703,0.5699258,NAN,NAN,13.37694,23,44.10994,-69.10591,,
1721075400000,2024-15-07,04:30:00 59400000,20.72957,44721.05,15.68253,NAN,9.305469,123.0496,8.27864,-74.39672,2.723506,0.6808766,NAN,NAN,13.37547,23,44.10994,-69.10591,,
1721076300000,2024-15-07,04:45:00 60300000,20.52765,44803.38,15.68069,NAN,9.389138,123.7288,8.280022,-74.42543,2.702692,0.6756729,NAN,NAN,13.36596,23,44.10994,-69.10591,,
1721077200000,2024-15-07,05:00:00 61200000,20.58747,22867.79,15.6784,NAN,9.409252,124.1249,8.299978,-75.60191,2.674467,0.6686168,NAN,NAN,13.36766,24,44.10994,-69.10591,,
1721078100000,2024-15-07,05:15:00 62100000,20.55088,44780.71,15.67605,NAN,9.455061,124.6595,8.283077,-74.60983,3.515183,0.8787959,NAN,NAN,13.37694,24,44.10991,-69.10592,,
1721079000000,2024-15-07,05:30:00 63000000,20.4915,44820.45,15.67438,NAN,9.510891,125.2664,8.284609,-74.68342,3.504136,0.876034,NAN,NAN,13.37498,24,44.10991,-69.10592,,
1721079900000,2024-15-07,05:45:00 63900000,20.20513,44899.83,15.67553,NAN,9.531253,124.9158,8.283488,-74.54583,3.700617,0.9251543,NAN,NAN,13.37547,24,44.10991,-69.10592,,
1721080800000,2024-15-07,06:00:00 64800000,20.34794,44874.52,12.54075,NAN,9.55222,125.5075,8.3067,-75.93101,3.888355,0.9720887,NAN,NAN,13.3684,24,44.10991,-69.10592,,
1721081700000,2024-15-07,06:15:00 65700000,20.13585,44931.28,15.67493,NAN,9.584601,125.4845,8.284867,-74.60863,4.226464,1.056616,NAN,NAN,13.37401,24,44.10994,-69.10589,,
1721082600000,2024-15-07,06:30:00 66600000,20.26259,44906.47,15.67777,NAN,9.612861,126.1194,8.285494,-74.67657,4.168417,1.042104,NAN,NAN,13.37645,24,44.10994,-69.10589,,
1721083500000,2024-15-07,06:45:00 67500000,20.53742,44817.92,15.67723,NAN,9.614099,126.7283,8.290373,-75.03029,3.857017,0.9642542,NAN,NAN,13.37645,24,44.10994,-69.10589,,
1721084400000,2024-15-07,07:00:00 68400000,20.6001,21454.93,15.67668,NAN,9.517892,125.6103,8.303811,-75.82819,4.000028,1.000007,NAN,NAN,13.38328,23,44.10994,-69.10589,,
1721085300000,2024-15-07,07:15:00 69300000,20.43801,44888.46,15.6816,NAN,9.505756,125.1159,8.282104,-74.52419,3.962116,0.990529,NAN,NAN,13.40963,23,44.1101,-69.10581,,
1721086200000,2024-15-07,07:30:00 70200000,20.44477,44902.16,15.68107,NAN,9.455283,124.4727,8.278756,-74.33147,4.332067,1.083017,NAN,NAN,13.40719,23,44.1101,-69.10581,,
1721087100000,2024-15-07,07:45:00 71100000,20.22701,44924.3,15.68195,NAN,9.659986,126.6676,8.290037,-74.93153,4.416512,1.104128,NAN,NAN,13.34888,23,44.1101,-69.10581,,
1721088000000,2024-15-07,08:00:00 72000000,20.13669,44960.96,12.55046,NAN,9.679067,126.7314,8.313447,-76.26732,4.406456,1.101614,NAN,NAN,13.334,23,44.1101,-69.10581,,
1721088900000,2024-15-07,08:15:00 72900000,20.24856,44945.26,15.68159,NAN,9.623892,126.2601,8.286936,-74.75673,4.815955,1.203989,NAN,NAN,13.33083,23,44.10992,-69.10592,,
1721089800000,2024-15-07,08:30:00 73800000,20.38071,44975.69,15.6805,NAN,9.411132,123.7892,8.274095,-74.04462,4.596058,1.149015,NAN,NAN,13.32156,23,44.10992,-69.10592,,
1721090700000,2024-15-07,08:45:00 74700000,20.16203,45023.54,15.68209,NAN,9.461424,123.9713,8.274252,-73.99801,5.027116,1.256779,NAN,NAN,13.31205,23,44.10992,-69.10592,,
1721091600000,2024-15-07,09:00:00 75600000,19.65591,45142.89,12.54123,NAN,9.622679,124.9722,8.302668,-75.51823,5.60343,1.400857,NAN,NAN,13.28741,23,44.10992,-69.10592,,
1721092500000,2024-15-07,09:15:00 76500000,19.45716,45229.42,15.68046,NAN,9.658589,125.0158,8.27997,-74.15138,6.233799,1.55845,NAN,NAN,13.30058,23,44.10999,-69.1059,,
1721093400000,2024-15-07,09:30:00 77400000,19.59661,45209.82,15.68385,NAN,9.574417,124.2297,8.274427,-73.86557,6.492221,1.623055,NAN,NAN,13.29595,23,44.10999,-69.1059,,
1721094300000,2024-15-07,09:45:00 78300000,19.78469,45162.64,15.68383,NAN,9.518186,123.9165,8.273934,-73.88459,6.452694,1.613173,NAN,NAN,13.29326,23,44.10999,-69.1059,,
1721095200000,2024-15-07,10:00:00 79200000,19.85549,45098.86,12.54475,NAN,9.482093,123.5834,8.295282,-75.14088,6.658774,1.664694,NAN,NAN,13.27276,22,44.10999,-69.1059,,
1721096100000,2024-15-07,10:15:00 80100000,20.45575,44933.55,15.68325,NAN,9.741506,128.2796,8.300882,-75.62002,5.593627,1.398407,NAN,NAN,13.28765,22,44.10989,-69.10593,,
1721097000000,2024-15-07,10:30:00 81000000,20.72334,44851.11,15.68074,NAN,9.478127,125.3891,8.292961,-75.2288,4.787421,1.196855,NAN,NAN,13.2857,22,44.10989,-69.10593,,
1721097900000,2024-15-07,10:45:00 81900000,21.12078,44794.84,15.68361,NAN,9.287075,123.7197,8.289988,-75.15662,4.765129,1.191282,NAN,NAN,13.28399,22,44.10989,-69.10593,,
1721098800000,2024-15-07,11:00:00 82800000,21.48345,44612.13,12.54381,NAN,9.051912,121.3049,8.301054,-75.89513,3.795753,0.9489382,NAN,NAN,13.26642,23,44.10989,-69.10593,,
1721099700000,2024-15-07,11:15:00 83700000,21.41245,44668.13,15.67982,NAN,9.061016,121.2826,8.277637,-74.51095,3.724135,0.9310338,NAN,NAN,13.2818,23,44.10997,-69.10587,,
1721100600000,2024-15-07,11:30:00 84600000,21.62986,44498.9,15.67826,NAN,8.991518,120.74,8.276697,-74.51112,3.534944,0.8837359,NAN,NAN,13.27667,23,44.10997,-69.10587,,
1721101500000,2024-15-07,11:45:00 85500000,21.64876,44499.2,15.67704,NAN,9.04717,121.5335,8.276592,-74.51001,3.529523,0.8823808,NAN,NAN,13.27521,23,44.10997,-69.10587,,
1721102400000,2024-16-07,12:00:00 0,21.79019,44402.38,12.54287,NAN,8.993505,121.0806,8.299669,-75.89357,3.172903,0.7932256,NAN,NAN,13.26008,23,44.10997,-69.10587,,
1721103300000,2024-16-07,12:15:00 900000,21.79031,44421.33,15.67719,NAN,8.947435,120.454,8.274409,-74.41808,3.225674,0.8064185,NAN,NAN,13.27472,23,44.10992,-69.10593,,
1721104200000,2024-16-07,12:30:00 1800000,21.989,44281.43,15.67834,NAN,8.790034,118.6953,8.272472,-74.35493,2.80077,0.7001926,NAN,NAN,13.27326,23,44.10992,-69.10593,,
1721105100000,2024-16-07,12:45:00 2700000,21.9881,44231.84,15.678,NAN,8.714005,117.6474,8.272866,-74.37788,2.594458,0.6486146,NAN,NAN,13.27448,23,44.10992,-69.10593,,
1721106000000,2024-16-07,01:00:00 3600000,21.977,44241.89,12.54181,NAN,8.722535,117.7433,8.292686,-75.5331,2.991436,0.747859,NAN,NAN,13.23763,23,44.10992,-69.10593,,
1721106900000,2024-16-07,01:15:00 4500000,21.93871,44230.19,15.67193,NAN,8.680666,117.0916,8.27163,-74.29321,2.627536,0.6568839,NAN,NAN,13.27276,23,44.10998,-69.10598,,
1721107800000,2024-16-07,01:30:00 5400000,21.9957,44240.37,15.66892,NAN,8.682086,117.2314,8.270519,-74.24261,2.813464,0.703366,NAN,NAN,13.2674,23,44.10998,-69.10598,,
1721108700000,2024-16-07,01:45:00 6300000,21.97058,44235.16,15.66878,NAN,8.697025,117.384,8.27017,-74.21597,2.755043,0.6887608,NAN,NAN,13.25373,23,44.10998,-69.10598,,
1721109600000,2024-16-07,02:00:00 7200000,21.96188,32916.67,12.53172,NAN,8.693404,117.2953,8.291197,-75.44225,2.610346,0.6525866,NAN,NAN,13.253,23,44.10998,-69.10598,,
1721110500000,2024-16-07,02:15:00 8100000,21.96744,44222.89,15.66838,NAN,8.67881,117.1273,8.268108,-74.09471,2.561464,0.6403661,NAN,NAN,13.26813,23,44.10996,-69.10592,,
1721111400000,2024-16-07,02:30:00 9000000,21.98291,44208.89,15.66476,NAN,8.666747,116.9811,8.267859,-74.08405,2.468585,0.6171463,NAN,NAN,13.25715,23,44.10996,-69.10592,,
1721112300000,2024-16-07,02:45:00 9900000,21.95997,44211.82,15.66642,NAN,8.660741,116.8553,8.267591,-74.0625,2.588748,0.647187,NAN,NAN,13.27032,23,44.10996,-69.10592,,
1721113200000,2024-16-07,03:00:00 10800000,21.9535,44191.01,12.52992,NAN,8.625717,116.3659,8.288944,-75.30856,2.384289,0.5960723,NAN,NAN,13.25056,23,44.10996,-69.10592,,
1721114100000,2024-16-07,03:15:00 11700000,21.98701,44230.63,15.66378,NAN,8.65951,116.9051,8.264398,-73.88276,2.808123,0.7020308,NAN,NAN,13.26642,23,44.10994,-69.1059,,
1721115000000,2024-16-07,03:30:00 12600000,21.8924,44336.35,15.66354,NAN,8.825628,118.9943,8.265909,-73.94714,3.065348,0.766337,NAN,NAN,13.25495,23,44.10994,-69.1059,,
1721115900000,2024-16-07,03:45:00 13500000,21.83041,44341.82,15.65939,NAN,8.829851,118.926,8.262139,-73.71165,2.977935,0.7444836,NAN,NAN,13.26593,23,44.10994,-69.1059,,
1721116800000,2024-16-07,04:00:00 14400000,21.60013,44468.9,12.52883,NAN,8.918063,119.6784,8.298708,-75.78812,3.410688,0.8526721,NAN,NAN,13.24886,23,44.10994,-69.1059,,
1721117700000,2024-16-07,04:15:00 15300000,21.59399,44463.73,15.6577,NAN,8.913836,119.6084,8.27734,-74.53968,3.340307,0.8350767,NAN,NAN,13.26496,23,44.10989,-69.1059,,
1721118600000,2024-16-07,04:30:00 16200000,21.56726,44526.62,15.65575,NAN,8.977717,120.4377,8.276224,-74.46776,3.479487,0.8698719,NAN,NAN,13.26178,23,44.10989,-69.1059,,
1721119500000,2024-16-07,04:45:00 17100000,21.5279,44573.09,15.65874,NAN,9.001896,120.6987,8.271931,-74.20733,3.547012,0.886753,NAN,NAN,13.26276,23,44.10989,-69.1059,,
1721120400000,2024-16-07,05:00:00 18000000,21.56613,44531.12,12.52483,NAN,8.988952,120.5868,8.29499,-75.56246,3.474555,0.8686386,NAN,NAN,13.24324,23,44.10989,-69.1059,,
1721121300000,2024-16-07,05:15:00 18900000,21.57933,44524.81,15.66039,NAN,8.957271,120.1875,8.273393,-74.30572,3.416195,0.8540488,NAN,NAN,13.26008,23,44.10994,-69.10593,,
1721122200000,2024-16-07,05:30:00 19800000,21.58665,44508.31,15.65795,NAN,8.933977,119.8887,8.269789,-74.09762,3.149721,0.7874302,NAN,NAN,13.24983,23,44.10994,-69.10593,,
1721123100000,2024-16-07,05:45:00 20700000,21.54207,44461.14,15.65886,NAN,8.615947,115.4942,8.253215,-73.11801,3.136085,0.7840213,NAN,NAN,13.27057,23,44.10994,-69.10593,,
1721124000000,2024-16-07,06:00:00 21600000,20.98293,44645.46,12.52155,NAN,8.339571,110.7626,8.236064,-71.98276,4.485653,1.121413,NAN,NAN,13.26349,23,44.10994,-69.10593,,
1721124900000,2024-16-07,06:15:00 22500000,21.2691,44561.11,15.65841,NAN,8.604177,114.8301,8.250543,-72.89639,4.152874,1.038219,NAN,NAN,13.27423,23,44.10992,-69.1059,,
1721125800000,2024-16-07,06:30:00 23400000,19.5486,45303.09,15.6543,NAN,8.593152,111.4466,8.190829,-69.00835,5.994585,1.498646,NAN,NAN,13.27277,23,44.10992,-69.1059,,
1721126700000,2024-16-07,06:45:00 24300000,20.17702,45005.81,15.6562,NAN,7.847559,102.8432,8.170544,-67.97922,5.496148,1.374037,NAN,NAN,13.28253,23,44.10992,-69.1059,,
1721127600000,2024-16-07,07:00:00 25200000,20.28345,44922.18,12.52204,NAN,8.041634,105.5604,8.20837,-70.20236,4.916631,1.229158,NAN,NAN,13.28375,23,44.10992,-69.1059,,
1721128500000,2024-16-07,07:15:00 26100000,19.63289,45278.06,15.65951,NAN,7.917073,102.8281,8.146799,-66.47656,4.81481,1.203703,NAN,NAN,13.25861,23,44.10994,-69.10589,,
1721129400000,2024-16-07,07:30:00 27000000,19.59782,45276.12,15.65885,NAN,7.791937,101.1469,8.143648,-66.28683,4.554637,1.138659,NAN,NAN,13.3262,23,44.10994,-69.10589,,
1721130300000,2024-16-07,07:45:00 27900000,18.88139,45508.09,15.65755,NAN,8.679135,111.2671,8.202695,-69.53784,5.095249,1.273812,NAN,NAN,13.39743,23,44.10994,-69.10589,,
1721131200000,2024-16-07,08:00:00 28800000,19.84338,16752.01,15.65418,NAN,8.750827,114.0035,8.241535,-72.02,4.078739,1.019685,NAN,NAN,13.39962,23,44.10994,-69.10589,,
1721132100000,2024-16-07,08:15:00 29700000,20.6367,44820.26,15.65743,NAN,8.618809,113.8117,8.233942,-71.77323,4.081032,1.020258,NAN,NAN,13.36157,23,44.10991,-69.10587,,
1721133000000,2024-16-07,08:30:00 30600000,20.61333,44790.78,15.65913,NAN,8.565361,113.0608,8.23433,-71.7901,3.821397,0.9553493,NAN,NAN,13.4045,23,44.10991,-69.10587,,
1721133900000,2024-16-07,08:45:00 31500000,20.41672,44903.16,15.65893,NAN,8.701856,114.5009,8.235932,-71.83573,4.591494,1.147874,NAN,NAN,13.40694,23,44.10991,-69.10587,,
1721134800000,2024-16-07,09:00:00 32400000,19.76187,14931.84,15.66093,NAN,8.844955,115.1015,8.244472,-72.17034,4.989443,1.247361,NAN,NAN,13.42891,23,44.10991,-69.10587,,
1721135700000,2024-16-07,09:15:00 33300000,19.39175,45311.9,15.65864,NAN,8.937208,115.5778,8.223582,-70.86926,5.066121,1.26653,NAN,NAN,13.45355,23,44.10991,-69.10591,,
1721136600000,2024-16-07,09:30:00 34200000,18.79283,45451.89,15.65395,NAN,8.976151,114.8689,8.21677,-70.33273,4.744733,1.186183,NAN,NAN,13.53697,23,44.10991,-69.10591,,
1721137500000,2024-16-07,09:45:00 35100000,18.3839,45662.91,15.65016,NAN,8.914013,113.2832,8.208851,-69.77521,4.601007,1.150252,NAN,NAN,13.57772,23,44.10991,-69.10591,,
1721138400000,2024-16-07,10:00:00 36000000,18.15137,45833.2,12.52145,NAN,8.969822,113.543,8.227621,-70.80091,3.468973,0.8672432,NAN,NAN,13.4855,23,44.10991,-69.10591,,
1721139300000,2024-16-07,10:15:00 36900000,17.90063,45897.32,15.65086,NAN,9.000196,113.4284,8.203863,-69.37093,3.502712,0.8756779,NAN,NAN,13.4877,23,44.10993,-69.10595,,
1721140200000,2024-16-07,10:30:00 37800000,17.1942,46096.37,15.64975,NAN,9.124478,113.5426,8.204337,-69.22985,3.418614,0.8546536,NAN,NAN,13.47111,23,44.10993,-69.10595,,
1721141100000,2024-16-07,10:45:00 38700000,17.88843,45949.01,15.6475,NAN,9.049229,114.0445,8.204471,-69.40198,3.616851,0.9042127,NAN,NAN,13.44574,23,44.10993,-69.10595,,
1721142000000,2024-16-07,11:00:00 39600000,17.78528,22340.27,15.64991,NAN,9.127506,114.8163,8.228948,-70.78949,3.281033,0.8202582,NAN,NAN,13.43818,23,44.10993,-69.10595,,
1721142900000,2024-16-07,11:15:00 40500000,17.36975,46078.36,15.6499,NAN,9.231584,115.2624,8.21374,-69.81364,3.630369,0.9075924,NAN,NAN,13.43134,23,44.10995,-69.10586,,
1721143800000,2024-16-07,11:30:00 41400000,17.10351,46138.03,15.64871,NAN,9.281543,115.324,8.217806,-69.98341,3.359512,0.8398781,NAN,NAN,13.4333,23,44.10995,-69.10586,,
1721144700000,2024-16-07,11:45:00 42300000,17.67907,46075.4,15.6482,NAN,9.255046,116.2372,8.213161,-69.853,4.198436,1.049609,NAN,NAN,13.42379,23,44.10995,-69.10586,,
1721145600000,2024-16-07,12:00:00 43200000,17.63229,17371.23,15.64952,NAN,9.319052,116.9401,8.237948,-71.26974,3.459349,0.8648373,NAN,NAN,13.425,23,44.10995,-69.10586,,
1721146500000,2024-16-07,12:15:00 44100000,17.68941,46052.62,15.64909,NAN,9.372993,117.7352,8.224056,-70.4839,2.753919,0.6884797,NAN,NAN,13.41158,23,44.10993,-69.10587,,
1721147400000,2024-16-07,12:30:00 45000000,18.33759,45883.67,15.65046,NAN,9.375348,119.1331,8.232925,-71.15109,3.911813,0.9779531,NAN,NAN,13.41256,23,44.10993,-69.10587,,
1721148300000,2024-16-07,12:45:00 45900000,19.42438,45575.53,15.65044,NAN,9.204574,119.2668,8.22872,-71.17683,4.253251,1.063313,NAN,NAN,13.41231,23,44.10993,-69.10587,,
1721149200000,2024-16-07,01:00:00 46800000,19.97765,45593.71,12.51516,NAN,9.195904,120.3531,8.257531,-72.98149,3.052292,0.763073,NAN,NAN,13.40572,24,44.10993,-69.10587,,
1721150100000,2024-16-07,01:15:00 47700000,19.72373,45566.63,15.6467,NAN,9.127488,118.9049,8.226748,-71.1341,4.870599,1.21765,NAN,NAN,13.41378,24,44.1099,-69.10586,,
1721151000000,2024-16-07,01:30:00 48600000,20.49107,45303.02,15.64556,NAN,9.026278,119.1226,8.230475,-71.53555,4.515314,1.128829,NAN,NAN,13.40475,24,44.1099,-69.10586,,
1721151900000,2024-16-07,01:45:00 49500000,20.81642,45099.74,15.64657,NAN,9.007633,119.497,8.242723,-72.3289,5.123919,1.28098,NAN,NAN,13.39987,24,44.1099,-69.10586,,
1721152800000,2024-16-07,02:00:00 50400000,20.43183,45241.34,12.51564,NAN,9.187569,121.1176,8.269246,-73.77375,5.329177,1.332294,NAN,NAN,13.38499,24,44.1099,-69.10586,,
1721153700000,2024-16-07,02:15:00 51300000,20.54941,45173.29,15.65009,NAN,9.386037,123.9491,8.265228,-73.57192,3.477576,0.8693939,NAN,NAN,13.39621,24,44.10989,-69.10592,,
1721154600000,2024-16-07,02:30:00 52200000,20.51289,45253.68,15.64826,NAN,9.463909,124.9243,8.267496,-73.69314,3.328365,0.8320912,NAN,NAN,13.38059,24,44.10989,-69.10592,,
1721155500000,2024-16-07,02:45:00 53100000,20.65149,45218.05,15.64449,NAN,9.47426,125.3604,8.268689,-73.79826,3.628092,0.907023,NAN,NAN,13.37889,24,44.10989,-69.10592,,
1721156400000,2024-16-07,03:00:00 54000000,20.81019,45211.33,12.5115,NAN,9.494919,126.0063,8.290902,-75.13035,4.494111,1.123528,NAN,NAN,13.37206,24,44.10989,-69.10592,,
1721157300000,2024-16-07,03:15:00 54900000,20.73187,45252.23,15.64296,NAN,9.492656,125.8174,8.268741,-73.8215,4.526549,1.131637,NAN,NAN,13.38035,24,44.10995,-69.10589,,
1721158200000,2024-16-07,03:30:00 55800000,20.53774,45294.27,15.6436,NAN,9.587394,126.6384,8.271907,-73.95679,3.958778,0.9896944,NAN,NAN,13.3601,24,44.10995,-69.10589,,
1721159100000,2024-16-07,03:45:00 56700000,20.48802,45286.78,15.6424,NAN,9.65301,127.391,8.276955,-74.23796,3.949289,0.9873222,NAN,NAN,13.36181,24,44.10995,-69.10589,,
1721160000000,2024-16-07,04:00:00 57600000,19.98495,45413.63,12.51863,NAN,9.678962,126.6299,8.290364,-74.88871,4.06405,1.016012,NAN,NAN,13.35157,25,44.10995,-69.10589,,
1721160900000,2024-16-07,04:15:00 58500000,19.68151,45528.34,15.64203,NAN,9.699906,126.2353,8.266956,-73.45363,4.525589,1.131397,NAN,NAN,13.3601,25,44.10991,-69.10591,,
1721161800000,2024-16-07,04:30:00 59400000,19.6206,45528.89,15.64038,NAN,9.785935,127.2155,8.271869,-73.72347,4.442334,1.110583,NAN,NAN,13.35962,25,44.10991,-69.10591,,
1721162700000,2024-16-07,04:45:00 60300000,19.341,45595.64,15.64104,NAN,9.81141,126.9214,8.269356,-73.50806,4.115448,1.028862,NAN,NAN,13.34986,25,44.10991,-69.10591,,
1721163600000,2024-16-07,05:00:00 61200000,18.94592,45657.05,12.51006,NAN,9.810692,126.0167,8.289603,-74.57957,4.268476,1.067119,NAN,NAN,13.35132,24,44.10991,-69.10591,,
1721164500000,2024-16-07,05:15:00 62100000,18.7608,45773.82,15.64293,NAN,9.924869,127.0847,8.270564,-73.43068,5.141164,1.285291,NAN,NAN,13.35815,24,44.10993,-69.10591,,
1721165400000,2024-16-07,05:30:00 63000000,19.35005,45674.66,15.64361,NAN,9.948841,128.753,8.281005,-74.18405,4.828631,1.207158,NAN,NAN,13.34352,24,44.10993,-69.10591,,
1721166300000,2024-16-07,05:45:00 63900000,18.00799,45980.87,15.64855,NAN,9.984976,126.1394,8.265039,-72.92226,5.825533,1.456383,NAN,NAN,13.36986,24,44.10993,-69.10591,,
1721167200000,2024-16-07,06:00:00 64800000,19.30648,45738.79,12.51374,NAN,10.07849,130.36,8.311412,-75.9334,5.436427,1.359107,NAN,NAN,13.37938,24,44.10993,-69.10591,,
1721168100000,2024-16-07,06:15:00 65700000,19.39402,45768.91,15.65058,NAN,10.03899,130.0761,8.291308,-74.79074,5.556126,1.389031,NAN,NAN,13.39206,24,44.10994,-69.10591,,
1721169000000,2024-16-07,06:30:00 66600000,19.09678,45860.74,15.64987,NAN,9.99569,128.8388,8.280766,-74.1039,5.66173,1.415433,NAN,NAN,13.39206,24,44.10994,-69.10591,,
1721169900000,2024-16-07,06:45:00 67500000,17.35006,46067.72,15.65054,NAN,10.00949,124.9231,8.262143,-72.59259,5.109845,1.277461,NAN,NAN,13.40865,24,44.10994,-69.10591,,
1721170800000,2024-16-07,07:00:00 68400000,17.72425,45888.8,12.52078,NAN,10.04412,126.2129,8.289312,-74.25243,6.396523,1.599131,NAN,NAN,13.39084,23,44.10994,-69.10591,,
1721171700000,2024-16-07,07:15:00 69300000,18.16694,45948.26,15.64965,NAN,10.05553,127.4147,8.275785,-73.58276,6.066103,1.516526,NAN,NAN,13.38743,23,44.11,-69.10587,,
1721172600000,2024-16-07,07:30:00 70200000,17.99569,45951.29,15.65137,NAN,10.0685,127.1615,8.273149,-73.38877,6.139447,1.534862,NAN,NAN,13.36888,23,44.11,-69.10587,,
1721173500000,2024-16-07,07:45:00 71100000,17.6339,45994.94,15.64977,NAN,9.990466,125.3475,8.265425,-72.85433,6.425634,1.606408,NAN,NAN,13.35279,23,44.11,-69.10587,,
1721174400000,2024-16-07,08:00:00 72000000,17.51472,46069.29,12.52067,NAN,10.02082,125.4598,8.288592,-74.15565,7.027107,1.756777,NAN,NAN,13.30571,23,44.11,-69.10587,,
1721175300000,2024-16-07,08:15:00 72900000,16.85217,46149.26,15.65506,NAN,9.862906,121.9687,8.252007,-71.88839,6.889015,1.722254,NAN,NAN,13.31693,23,44.10992,-69.10592,,
1721176200000,2024-16-07,08:30:00 73800000,16.86551,46243.39,15.65514,NAN,9.914871,122.6692,8.254739,-72.04623,7.388821,1.847205,NAN,NAN,13.30424,23,44.10992,-69.10592,,
1721177100000,2024-16-07,08:45:00 74700000,16.78779,46264.53,15.6532,NAN,9.89282,122.2197,8.253785,-71.97202,6.963598,1.740899,NAN,NAN,13.30327,23,44.10992,-69.10592,,
1721178000000,2024-16-07,09:00:00 75600000,16.75305,46250.2,12.52817,NAN,9.848088,121.5831,8.271474,-72.97878,7.777935,1.944484,NAN,NAN,13.27887,23,44.10992,-69.10592,,
1721178900000,2024-16-07,09:15:00 76500000,16.55755,46317.49,15.65578,NAN,9.860286,121.3047,8.251115,-71.76172,7.811905,1.952976,NAN,NAN,13.29326,23,44.10989,-69.10596,,
1721179800000,2024-16-07,09:30:00 77400000,18.55987,46015.96,15.65273,NAN,9.922503,126.6715,8.284783,-74.19823,6.661946,1.665487,NAN,NAN,13.29253,23,44.10989,-69.10596,,
1721180700000,2024-16-07,09:45:00 78300000,18.4963,45854.73,15.65481,NAN,9.857813,125.6525,8.27603,-73.68032,7.169193,1.792298,NAN,NAN,13.2691,23,44.10989,-69.10596,,
1721181600000,2024-16-07,10:00:00 79200000,18.03946,16958.53,15.65158,NAN,9.850428,124.5108,8.290207,-74.38299,6.787684,1.696921,NAN,NAN,13.24617,23,44.10989,-69.10596,,
1721182500000,2024-16-07,10:15:00 80100000,18.69372,45844.6,15.65003,NAN,9.826315,125.707,8.276876,-73.77934,6.115315,1.528829,NAN,NAN,13.28302,23,44.10993,-69.1059,,
1721183400000,2024-16-07,10:30:00 81000000,18.79417,45840.24,15.65197,NAN,9.830446,125.9964,8.278782,-73.91483,6.326337,1.581584,NAN,NAN,13.28399,23,44.10993,-69.1059,,
1721184300000,2024-16-07,10:45:00 81900000,18.33871,45917.34,15.65094,NAN,9.854021,125.2454,8.272123,-73.41496,6.592531,1.648133,NAN,NAN,13.27863,23,44.10993,-69.1059,,
1721185200000,2024-16-07,11:00:00 82800000,18.46043,16152.66,15.6515,NAN,9.860124,125.6167,8.292977,-74.64947,6.570994,1.642748,NAN,NAN,13.26252,23,44.10993,-69.1059,,
1721186100000,2024-16-07,11:15:00 83700000,18.45597,45912.92,15.64216,NAN,9.922812,126.4025,8.275797,-73.65697,6.71492,1.67873,NAN,NAN,13.28155,23,44.10993,-69.10591,,
1721187000000,2024-16-07,11:30:00 84600000,18.11991,45991.1,15.64157,NAN,9.938828,125.8443,8.270749,-73.28101,7.210991,1.802748,NAN,NAN,13.27691,23,44.10993,-69.10591,,
1721187900000,2024-16-07,11:45:00 85500000,17.97681,46001.15,15.63383,NAN,9.92424,125.3292,8.267284,-73.04568,7.438886,1.859722,NAN,NAN,13.27716,23,44.10993,-69.10591,,
1721188800000,2024-17-07,12:00:00 0,17.35319,46046.27,12.50891,NAN,9.833542,122.7422,8.274976,-73.33293,6.59509,1.648772,NAN,NAN,13.25837,23,44.10993,-69.10591,,
