TIMESTAMP_ISO,External_Temp,Conductivity_us,SpConductivity_us,Salinity,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PE_RFU,BGA_PE_ugL,Lat,Long,ODO_Sat,Depth
2025-05-12T14:00:00,7.07301,31514.46,47923.86,30.81207,0.1303059,0.03257646,0.3752717,1.050761,-68,44,4,1
2025-05-12T15:00:00,7.030519,31506.35,47970.72,30.8413,0.1041353,0.02603382,0.4762847,1.333597,-68,44,4,1
2025-05-12T16:00:00,6.997912,31490.12,47991.53,30.85291,0.4899817,0.1224954,0.9109343,2.550616,-68,44,4,1
2025-05-12T17:00:00,7.005814,31442.01,47907.18,30.7937,0.7776084,0.1944021,1.161678,3.252698,-68,44,4,1
2025-05-12T18:00:00,6.930397,31407.25,47959.46,30.82351,0.830292,0.207573,1.016832,2.847131,-68,44,4,1
2025-05-12T19:00:00,7.063437,31454.58,47846.09,30.75584,1.271478,0.3178695,1.162302,3.254446,-68,44,4,1
2025-05-12T20:00:00,7.007086,31474.16,47954.39,30.8274,0.9335944,0.2333986,1.403147,3.928813,-68,44,4,1
2025-05-12T21:00:00,7.138786,31329.66,47551.98,30.55393,1.617945,0.4044862,1.182787,3.311803,-68,44,4,1
2025-05-12T22:00:00,7.091173,31337.98,47630.34,30.60511,1.238873,0.3097182,1.150771,3.22216,-68,44,4,1
2025-05-12T23:00:00,7.121772,31291.06,47516.83,30.52735,1.112151,0.2780377,1.06964,2.994993,-68,44,4,1
2025-05-13T00:00:00,7.003025,31226.95,47583.36,30.56326,1.733178,0.4332945,0.9944367,2.784423,-68,44,4,1
2025-05-13T01:00:00,6.922196,31267.95,47758.19,30.67963,1.117147,0.2792868,0.9067267,2.538835,-68,44,4,1
2025-05-13T02:00:00,7.019897,31007.59,47225.9,30.31107,1.577728,0.3944319,1.525264,4.27074,-68,44,4,1
2025-05-13T03:00:00,7.04073,30658.81,46666.43,29.91631,1.743695,0.4359237,1.458495,4.083787,-68,44,4,1
2025-05-13T04:00:00,7.091772,30711.37,46677.16,29.92866,2.406892,0.601723,1.760371,4.92904,-68,44,4,1
2025-05-13T05:00:00,7.029467,30653.5,46673.63,29.92035,2.32074,0.5801851,2.066032,5.78489,-68,44,4,1
2025-05-13T06:00:00,7.067722,30651.09,46618.09,29.88457,2.427442,0.6068605,1.955667,5.475867,-68,44,4,1
2025-05-13T07:00:00,7.069826,30748.29,46763.06,29.9875,0.8919182,0.2229795,0.3255462,0.9115294,-68,44,4,1
2025-05-13T08:00:00,7.130476,30828.56,46802.69,30.02123,0.6226298,0.1556574,0.161391,0.4518948,-68,44,4,1
2025-05-13T09:00:00,7.115553,31094.01,47226.12,30.32027,0.2398586,0.05996464,-0.2664837,-0.7461543,-68,44,4,1
2025-05-13T10:00:00,7.27423,31262.89,47265.05,30.36267,0.1220027,0.03050068,-0.2540263,-0.7112736,-68,44,4,1
2025-05-13T11:00:00,7.276343,31313.73,47339.02,30.41544,0.2726196,0.0681549,-0.2931429,-0.8208,-68,44,4,1
2025-05-13T12:00:00,7.752595,31650.31,47198.79,30.35817,0.0375089,0.009377224,-0.2198715,-0.6156402,-68,44,4,1
2025-05-13T13:00:00,7.848933,31909.43,47454.99,30.54887,0.1329171,0.03322927,-0.1784224,-0.4995828,-68,44,4,1
2025-05-13T14:00:00,7.803286,31793.14,47343.44,30.46549,0.2218599,0.05546498,-0.2657456,-0.7440878,-68,44,4,1
2025-05-13T15:00:00,7.857856,31824.9,47317.29,30.45154,0.30788,0.07697,-0.1345158,-0.3766442,-68,44,4,1
2025-05-13T16:00:00,7.667569,31764.74,47484.44,30.55412,0.2919393,0.07298483,-0.01252348,-0.03506574,-68,44,4,1
2025-05-13T17:00:00,7.708597,31817.6,47507.8,30.57435,0.5228399,0.13071,-0.1681051,-0.4706942,-68,44,4,1
2025-05-13T18:00:00,7.682024,31797.1,47513.2,30.57586,0.8980694,0.2245174,1.472678,4.123497,-68,44,4,1
2025-05-13T19:00:00,7.634061,31797.51,47578.93,30.61845,1.723271,0.4308177,0.5871221,1.643942,-68,44,4,1
2025-05-13T20:00:00,7.469824,31683.7,47632.22,30.64168,1.464243,0.3660607,0.9641587,2.699644,-68,44,4,1
2025-05-13T21:00:00,7.457338,31696.37,47668.36,30.66627,2.082995,0.5207487,1.1171,3.12788,-68,44,4,1
2025-05-13T22:00:00,7.388942,31606.84,47627.29,30.63079,1.90911,0.4772774,0.9655999,2.70368,-68,44,4,1
2025-05-13T23:00:00,7.252743,31524.17,47689.65,30.66254,1.714081,0.4285203,0.5467731,1.530965,-68,44,4,1
2025-05-14T00:00:00,7.283896,31546.68,47680.79,30.65915,2.401499,0.6003748,1.23217,3.450075,-68,44,4,1
2025-05-14T01:00:00,7.393773,31706.41,47770.68,30.7333,1.993075,0.4982687,1.0855,3.039401,-68,44,4,1
2025-05-14T02:00:00,7.234228,31584.05,47805.82,30.74346,1.694457,0.4236143,0.5107023,1.429966,-68,44,4,1
2025-05-14T03:00:00,7.155741,31479.54,47756,30.70059,1.721975,0.4304937,1.398709,3.916386,-68,44,4,1
2025-05-14T04:00:00,7.034252,31421.05,47835.65,30.7456,1.577195,0.3942988,1.074073,3.007404,-68,44,4,1
2025-05-14T05:00:00,7.021367,31415.39,47844.97,30.75097,2.038311,0.5095778,1.552364,4.346618,-68,44,4,1
2025-05-14T06:00:00,7.003253,31397.42,47842.8,30.74767,1.222174,0.3055435,0.7020469,1.965731,-68,44,4,1
2025-05-14T07:00:00,7.017424,31389.57,47811.13,30.72653,1.939686,0.4849214,0.9959863,2.788762,-68,44,4,1
2025-05-14T08:00:00,7.088522,31525.96,47919.75,30.81065,0.4336213,0.1084053,0.1762962,0.4936293,-68,44,4,1
2025-05-14T09:00:00,7.154018,31561.24,47882.33,30.79031,0.529651,0.1324127,-0.1268163,-0.3550856,-68,44,4,1
2025-05-14T10:00:00,7.390125,31725.26,47804.1,30.75675,0.1242299,0.03105749,-0.184608,-0.5169024,-68,44,4,1
2025-05-14T11:00:00,7.328817,31689.29,47834.31,30.77258,0.5303422,0.1325855,0.8321842,2.330116,-68,44,4,1
2025-05-14T12:00:00,7.747509,31977.03,47692.93,30.70965,1.583186,0.3957966,-0.1131473,-0.3168125,-68,44,4,1
2025-05-14T13:00:00,7.78359,32024.32,47714.41,30.72811,0.3999073,0.09997683,-0.203191,-0.5689349,-68,44,4,1
2025-05-14T14:00:00,7.915562,32226.25,47835.62,30.82597,0.3234314,0.08085786,-0.1148572,-0.3216001,-68,44,4,1
2025-05-14T15:00:00,7.610381,31948.49,47837.23,30.80036,0.2622052,0.0655513,-0.1267999,-0.3550396,-68,44,4,1
2025-05-14T16:00:00,8.236101,32476.69,47773.22,30.80831,0.2581984,0.06454961,-0.2120742,-0.5938078,-68,44,4,1
2025-05-14T17:00:00,7.655248,31920.06,47733.41,30.73038,0.6280428,0.1570107,0.1542996,0.4320389,-68,44,4,1
2025-05-14T18:00:00,7.408969,31780.6,47861.53,30.7994,2.488773,0.6221932,1.254506,3.512618,-68,44,4,1
2025-05-14T19:00:00,7.491072,31848.15,47850.26,30.79888,1.755432,0.4388581,0.569919,1.595773,-68,44,4,1
2025-05-14T20:00:00,7.558106,31937.19,47891.91,30.83464,1.605275,0.4013188,0.9578818,2.682069,-68,44,4,1
2025-05-14T21:00:00,7.659777,31955.35,47780,30.76399,2.556331,0.6390828,1.313059,3.676565,-68,44,4,1
2025-05-14T22:00:00,7.635971,32052.16,47957.36,30.88829,2.362284,0.590571,1.027466,2.876905,-68,44,4,1
